2.8;2.4;3.5;0,49;163.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;1.00;1.10;1.30;1.10;1.00;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.90;1.60;2.40;3.00;3.00;2.90;2.50;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;2.00;2.80;3.80;4.50;5.00;5.00;4.60;3.60;2.50;1.50;0.40;0.00;0.00;0.00;0.50;1.50;2.90;4.50;5.50;6.10;6.50;6.70;6.80;5.50;4.50;2.50;1.00;0.00;0.00;0.00;1.00;2.20;4.00;5.50;6.50;7.00;7.00;7.50;7.50;6.80;6.00;3.70;1.80;0.00;0.00;0.00;1.10;2.50;4.90;6.40;7.00;7.00;6.80;6.80;7.60;7.80;6.70;4.50;2.40;0.80;0.00;0.20;1.50;3.00;5.00;6.50;7.00;6.60;7.00;7.80;7.80;8.10;7.00;4.80;2.50;0.80;0.00;0.40;1.50;3.10;5.00;6.50;7.00;6.50;7.00;7.90;7.80;8.30;7.00;4.50;2.50;1.00;0.00;0.00;1.10;2.60;4.50;6.40;7.00;7.00;6.80;7.00;8.00;7.50;6.60;4.00;1.80;0.50;0.00;0.00;0.60;2.00;3.60;5.50;6.90;7.10;7.00;7.50;8.00;7.00;5.20;3.50;1.60;0.00;0.00;0.00;0.00;1.10;2.50;4.00;5.00;5.20;6.50;6.50;6.50;5.10;3.50;2.10;0.60;0.00;0.00;0.00;0.00;0.50;1.50;2.50;3.50;4.50;4.80;4.90;4.50;3.50;2.40;1.10;0.00;0.00;0.00;0.00;0.00;0.00;0.40;1.00;1.60;2.10;2.50;2.10;1.80;1.40;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.60;0.80;1.00;1.00;0.50;0.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
3.0;2.6;2.0;0,66;99.72;0.00;0.00;0.00;0.00;0.00;0.00;0.20;0.20;0.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;1.50;2.40;3.00;1.75;1.25;0.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.30;1.75;4.40;4.75;4.60;4.90;4.00;4.25;2.60;1.40;0.20;0.00;0.00;0.00;0.00;0.50;1.90;5.50;5.40;4.25;4.20;4.00;4.50;5.25;5.50;3.50;1.40;0.10;0.00;0.00;0.00;0.75;4.40;5.00;4.30;3.00;2.90;2.60;2.00;4.40;4.80;5.60;2.50;0.40;0.00;0.00;0.10;2.00;5.00;4.00;2.90;2.30;2.00;2.00;2.10;3.40;3.90;5.90;4.70;1.50;0.00;0.00;0.50;4.00;5.00;3.60;2.50;1.80;1.60;2.00;2.40;2.50;3.10;5.40;6.00;2.75;0.30;0.00;0.75;3.50;4.90;3.40;2.00;1.50;2.00;5.00;4.10;2.40;3.40;5.40;6.50;3.50;0.20;0.00;0.60;3.50;5.40;4.00;2.50;1.80;1.75;3.75;3.75;2.40;3.50;5.10;6.00;3.00;0.30;0.00;0.20;3.00;5.00;4.00;3.00;2.00;1.60;1.90;2.00;2.50;4.00;6.00;6.50;2.50;0.00;0.00;0.00;1.10;5.10;4.90;4.10;3.40;2.60;2.50;2.75;4.00;5.50;7.00;5.60;4.00;0.00;0.00;0.00;0.10;2.50;4.50;5.00;4.60;4.50;4.10;4.50;5.60;6.50;6.50;2.50;0.00;0.00;0.00;0.00;0.00;0.00;0.40;1.90;4.00;5.60;6.00;5.60;6.40;6.10;5.60;2.50;0.60;0.00;0.00;0.00;0.00;0.00;0.10;0.75;2.50;3.50;3.50;3.00;2.40;0.60;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.20;0.25;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
3.0;2.6;2.5;0,97;130.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.10;0.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;1.50;1.60;2.40;1.50;1.00;0.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.10;1.50;3.10;4.10;4.00;4.50;4.00;3.90;3.00;1.00;0.00;0.00;0.00;0.00;0.00;0.40;1.50;4.10;5.00;4.75;5.00;5.00;5.00;5.90;5.50;4.10;1.70;0.10;0.00;0.00;0.00;0.60;3.50;4.75;5.10;4.90;4.30;4.50;4.50;5.40;5.80;6.00;4.40;1.00;0.00;0.00;0.00;1.70;4.10;4.60;4.60;3.90;3.40;3.00;3.10;4.00;5.10;6.50;5.60;2.40;0.00;0.00;0.60;3.10;4.90;4.75;4.00;3.00;3.60;2.90;3.00;3.50;4.50;5.90;6.40;4.00;1.00;0.00;0.60;3.00;5.00;4.60;3.60;2.60;2.50;5.10;5.00;3.10;4.00;5.50;5.60;4.90;1.20;0.00;0.60;2.90;5.00;5.00;4.00;2.90;2.40;4.50;4.50;3.40;3.20;5.50;6.00;4.60;1.40;0.50;0.20;2.50;4.60;4.90;4.00;3.00;2.20;2.50;2.50;3.10;4.20;5.60;6.50;4.00;0.90;0.00;0.00;1.40;4.50;5.00;5.00;4.10;3.40;3.00;3.40;4.20;5.30;6.30;6.00;3.20;0.50;0.00;0.00;0.10;2.50;4.50;5.50;5.10;4.50;4.40;4.50;6.50;6.00;6.50;5.00;1.50;0.10;0.00;0.00;0.00;0.60;2.50;4.40;6.00;6.00;5.50;6.00;6.00;5.75;4.60;2.50;0.50;0.00;0.00;0.00;0.00;0.00;0.40;1.90;3.10;4.00;4.60;4.20;4.00;2.50;1.30;0.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.40;1.00;1.50;1.60;1.50;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
3.0;2.6;3.0;0,95;220.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.10;0.60;1.20;1.50;1.30;0.60;0.20;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.90;2.00;2.90;3.50;3.90;3.60;3.40;2.50;1.50;0.50;0.00;0.00;0.00;0.00;0.00;0.50;2.10;4.00;4.60;5.00;5.10;5.00;5.20;4.90;4.00;2.30;0.40;0.00;0.00;0.00;0.40;2.00;3.60;4.80;5.00;5.00;4.80;5.00;5.30;5.50;5.10;4.50;2.30;0.10;0.00;0.00;0.90;3.00;4.50;5.30;4.80;4.50;4.00;4.00;4.40;5.80;5.60;5.40;4.00;0.90;0.00;0.20;1.50;3.60;4.90;5.00;4.50;3.20;3.50;3.00;3.50;4.00;5.30;5.50;4.90;2.00;0.00;0.50;1.70;4.30;5.30;4.50;4.00;3.40;4.50;4.60;3.00;3.50;4.90;5.50;5.00;3.00;0.50;0.20;2.00;4.60;5.60;5.00;4.00;3.40;4.40;4.60;3.00;3.50;4.60;5.10;5.30;3.00;0.50;0.40;2.00;4.60;5.10;5.00;4.40;3.25;3.00;3.00;3.40;3.10;5.00;5.90;5.00;2.50;0.30;0.00;1.00;3.50;4.90;5.90;5.00;4.00;3.50;3.50;3.80;4.50;5.50;5.60;4.60;2.00;0.40;0.00;0.20;1.90;4.20;5.60;5.20;5.00;4.50;4.40;5.00;5.10;6.00;5.50;3.90;1.00;0.00;0.00;0.00;0.60;2.50;4.40;6.00;6.10;5.50;5.60;5.90;6.00;5.50;4.60;1.50;0.50;0.00;0.00;0.00;0.00;0.60;2.10;3.10;4.60;5.00;5.00;5.00;4.20;3.10;1.50;0.40;0.00;0.00;0.00;0.00;0.00;0.00;0.10;1.10;2.00;2.50;3.25;2.50;1.60;1.00;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
3.0;2.6;3.5;0,64;107.52;0.00;0.00;0.00;0.00;0.10;0.90;0.90;1.00;0.90;0.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.80;1.75;3.00;3.50;4.10;3.40;2.90;1.20;0.60;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.20;4.80;6.00;5.90;6.00;5.10;5.00;3.10;2.00;0.75;0.00;0.00;0.00;0.00;1.00;3.00;5.60;6.70;6.10;7.10;6.80;6.50;6.90;6.50;4.60;2.50;0.60;0.00;0.00;0.50;2.00;4.75;6.50;7.00;6.50;6.00;5.75;6.40;6.80;6.75;6.30;4.50;1.70;0.10;0.00;0.75;3.00;5.50;6.50;6.00;5.50;4.90;4.50;5.00;6.00;7.00;7.50;5.90;2.60;0.50;0.00;1.20;4.25;6.50;6.50;5.50;4.75;4.00;4.00;4.60;5.50;7.00;7.70;7.00;3.90;1.00;0.00;1.50;4.40;6.50;6.70;5.40;3.80;3.90;5.90;5.50;5.50;7.00;8.00;7.50;4.40;1.25;0.00;1.00;4.00;6.80;6.50;5.70;4.20;3.40;4.90;5.40;5.50;6.80;7.50;6.40;3.90;1.00;0.00;0.75;3.60;5.90;6.40;5.90;5.10;4.25;4.40;5.10;6.20;7.40;7.60;6.50;3.25;0.60;0.00;0.10;2.00;5.25;5.90;6.25;6.10;5.75;5.75;6.20;7.40;7.80;7.25;5.10;2.25;0.00;0.00;0.00;0.80;3.00;5.00;6.10;6.40;6.75;6.90;7.30;7.90;7.30;5.90;3.30;0.90;0.00;0.00;0.00;0.00;1.00;3.00;4.50;6.25;6.70;6.80;7.30;6.70;5.25;3.90;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.75;2.00;3.10;4.00;4.40;4.25;3.40;2.20;0.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.90;1.25;1.40;1.40;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
3.0;2.6;2.0;0,90;117.66;0.00;0.00;0.00;0.00;0.00;0.30;0.30;0.50;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.40;1.20;2.30;2.50;3.10;2.30;1.60;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;2.00;4.00;4.50;4.10;4.60;4.50;4.50;4.00;1.50;0.50;0.00;0.00;0.00;0.00;0.40;2.10;5.00;5.00;4.10;3.60;4.00;4.20;5.00;5.00;4.20;1.50;0.00;0.00;0.00;0.00;1.00;4.30;4.90;4.40;3.40;2.60;2.60;3.40;4.40;5.50;5.50;4.10;0.60;0.00;0.00;0.00;2.00;5.00;4.40;3.00;2.50;2.00;1.80;2.20;3.00;4.50;6.00;5.00;2.00;0.00;0.00;0.40;3.40;5.40;4.00;2.60;2.00;1.75;2.00;2.10;2.50;4.00;5.80;6.00;3.50;0.00;0.00;0.50;3.00;5.10;3.50;2.40;1.60;2.00;5.10;4.50;2.40;3.50;5.40;6.50;3.50;0.50;0.00;0.50;3.50;5.50;4.30;3.00;2.00;1.80;3.50;4.00;2.90;3.90;5.50;5.50;3.60;0.70;0.00;0.00;2.50;6.00;4.60;3.40;2.20;1.70;1.90;2.00;3.00;4.50;6.00;6.00;2.50;0.00;0.00;0.00;1.00;4.00;4.90;4.40;3.50;2.70;2.70;3.00;4.00;5.60;6.50;5.50;1.60;0.00;0.00;0.00;0.30;1.90;4.20;5.40;4.60;4.30;4.40;4.50;5.70;6.00;6.00;2.60;0.50;0.00;0.00;0.00;0.00;0.40;2.00;3.50;5.40;5.60;5.10;5.60;5.80;4.80;3.70;0.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;3.00;3.60;3.10;2.60;1.10;0.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.50;0.60;0.60;0.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
3.0;2.6;2.5;0,64;123.18;0.00;0.00;0.00;0.00;0.00;0.40;0.70;1.00;0.80;0.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;1.90;3.20;3.50;3.50;3.00;2.40;1.00;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.60;3.50;5.00;5.00;4.50;4.70;4.50;4.60;3.50;2.00;0.60;0.00;0.00;0.00;0.00;0.50;2.60;5.60;5.50;4.50;4.40;4.30;4.50;5.40;5.50;4.50;2.40;0.20;0.00;0.00;0.00;1.50;5.00;5.20;4.50;3.00;3.00;3.00;3.50;4.40;5.00;6.00;4.50;1.30;0.00;0.00;0.30;2.90;5.00;4.50;3.50;2.50;2.00;2.00;2.50;3.00;4.60;6.00;6.00;2.40;0.10;0.00;0.80;4.00;5.50;4.25;3.00;2.00;1.80;2.20;2.50;3.00;4.00;5.80;6.75;4.40;0.60;0.00;1.00;4.10;5.00;3.90;2.60;1.80;2.00;5.00;5.00;2.60;3.80;5.50;6.80;4.60;0.60;0.00;0.90;4.20;5.50;4.50;3.00;2.00;2.00;3.50;4.10;2.90;4.00;6.00;6.50;4.50;0.60;0.00;0.50;3.50;5.50;4.50;3.40;2.50;1.90;2.00;2.40;3.00;4.80;6.60;6.90;3.50;0.00;0.00;0.00;1.90;4.90;4.90;4.40;3.50;3.00;3.00;3.40;4.50;6.00;6.60;6.00;2.00;0.00;0.00;0.00;0.50;2.50;4.50;4.90;4.50;4.50;4.50;4.60;5.60;6.50;6.50;3.50;0.50;0.00;0.00;0.00;0.00;0.60;2.00;4.00;5.00;5.50;5.50;6.00;6.00;5.50;3.50;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;1.40;2.50;3.50;4.20;3.90;3.40;1.50;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.60;0.60;0.75;0.75;0.50;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
3.0;2.6;3.0;0,63;154.26;0.00;0.00;0.00;0.00;0.40;0.60;1.00;1.50;1.40;1.00;0.50;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.60;2.00;3.50;4.50;4.60;4.40;4.00;2.00;1.10;0.00;0.00;0.00;0.00;0.00;0.00;0.60;3.10;5.60;5.90;5.50;5.50;4.75;5.50;5.25;3.90;1.50;0.50;0.00;0.00;0.00;0.50;2.00;5.60;6.00;5.50;5.00;4.50;4.50;5.50;5.80;5.50;4.00;1.10;0.00;0.00;0.20;1.00;4.50;6.00;5.60;4.60;4.00;3.50;3.90;4.50;5.50;6.00;6.00;3.00;0.60;0.00;0.00;2.00;5.00;5.90;5.00;3.60;3.00;2.50;2.75;3.50;4.50;6.00;6.50;4.50;0.70;0.00;0.50;2.50;6.00;5.90;4.50;3.50;2.50;2.50;3.10;3.50;4.50;6.00;6.80;5.60;1.50;0.00;0.50;2.50;6.00;5.50;4.30;3.40;2.50;6.40;6.00;3.00;4.40;5.60;7.00;6.10;2.00;0.00;0.50;2.30;5.50;6.30;5.00;3.80;2.80;4.50;5.50;4.10;4.90;6.00;6.90;6.00;1.80;0.00;0.00;1.50;5.00;5.90;5.50;4.50;3.60;3.60;4.00;4.50;5.50;6.80;7.00;4.90;0.90;0.00;0.00;0.70;3.00;5.50;6.00;5.50;5.10;5.00;5.00;6.00;6.50;7.00;6.60;3.00;0.00;0.00;0.00;0.00;1.00;3.00;5.50;6.30;6.00;6.00;6.00;6.90;6.90;6.80;4.40;1.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;5.50;6.00;6.50;6.80;6.00;5.60;4.20;1.40;0.00;0.00;0.00;0.00;0.00;0.00;0.10;0.60;1.50;2.80;3.50;3.50;3.10;1.60;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.40;0.50;0.80;0.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
3.0;2.6;3.5;1,04;118.68;0.00;0.00;0.00;0.00;0.50;1.00;1.10;1.40;1.20;0.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;3.20;3.00;3.50;3.00;2.30;1.20;0.70;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.50;4.60;5.50;5.50;5.80;5.00;4.60;3.50;1.80;0.60;0.00;0.00;0.00;0.00;1.00;2.80;5.10;6.00;6.10;6.00;6.40;6.20;6.50;5.50;3.50;1.80;0.50;0.00;0.00;0.50;2.00;4.60;5.50;6.00;5.50;5.40;5.00;5.90;6.50;6.50;5.50;3.50;1.00;0.00;0.00;0.70;3.00;5.00;6.00;5.50;4.50;4.00;4.00;5.00;6.00;7.30;7.00;4.90;1.60;0.00;0.00;1.10;3.60;5.50;5.50;5.00;4.00;3.40;3.50;4.40;5.90;7.30;7.50;6.00;2.60;0.00;0.00;1.20;3.50;5.40;5.50;4.50;3.60;3.50;4.90;5.30;5.50;7.00;7.50;6.50;3.00;0.30;0.00;1.00;3.40;5.10;5.60;5.10;4.20;3.60;4.60;5.40;5.90;7.40;7.80;6.00;2.90;0.00;0.00;0.50;2.50;4.70;5.40;5.50;5.00;4.50;4.70;5.50;6.20;7.50;7.50;5.40;2.00;0.00;0.00;0.10;1.60;3.50;4.80;5.60;5.90;5.90;6.30;6.60;7.10;7.10;6.20;3.90;1.00;0.00;0.00;0.00;0.50;2.00;3.60;5.60;5.50;6.40;6.50;6.60;6.90;5.90;4.10;1.80;0.10;0.00;0.00;0.00;0.00;0.60;2.20;3.10;4.80;5.50;5.50;5.50;5.00;3.80;2.00;0.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.40;1.20;2.00;2.80;3.10;2.70;2.00;1.00;0.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.70;0.70;0.70;0.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
3.0;2.6;2.0;0,84;270.9;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.70;1.00;1.00;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;4.90;5.50;5.40;3.50;3.10;1.00;0.50;0.00;0.00;0.00;0.00;0.00;0.10;2.00;4.50;6.50;6.50;6.50;6.00;6.50;6.50;5.50;2.00;0.00;0.00;0.00;0.00;0.30;1.90;4.70;6.50;5.90;5.00;4.60;4.50;4.60;5.00;6.70;6.60;1.50;0.00;0.00;0.00;0.50;3.30;6.70;5.60;4.50;3.80;3.10;3.10;3.30;3.90;5.00;6.50;4.70;0.00;0.00;0.00;1.50;5.10;6.00;4.70;3.50;3.00;3.10;2.30;2.50;3.00;4.00;5.50;7.00;1.70;0.00;0.00;1.70;6.00;5.70;4.30;3.00;2.70;4.40;4.00;2.00;2.50;3.50;5.10;7.20;3.70;0.50;0.10;2.10;6.50;6.00;3.90;3.00;2.50;5.40;7.70;2.50;2.30;3.50;4.50;7.10;3.50;0.50;0.00;1.90;6.40;5.30;3.70;2.60;2.50;2.50;3.00;2.00;2.10;3.50;5.00;7.70;3.00;0.50;0.00;1.50;5.00;5.50;4.30;3.10;3.00;2.50;2.00;2.50;3.00;3.70;5.50;6.70;2.50;0.30;0.00;0.40;2.10;7.10;5.50;4.00;3.50;3.00;3.10;3.30;3.70;5.00;7.40;6.30;0.80;0.00;0.00;0.00;1.00;4.50;6.50;6.00;5.20;4.10;4.30;4.40;5.10;7.00;7.50;2.00;0.00;0.00;0.00;0.00;0.10;1.00;4.40;6.90;6.90;6.50;6.50;7.00;7.10;5.90;1.70;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.50;4.50;5.10;5.70;3.70;1.50;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.30;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
3.0;2.6;2.5;0,72;133.5;0.00;0.00;0.00;0.00;0.20;0.50;1.00;1.10;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;1.40;3.00;3.60;4.60;4.10;3.00;1.20;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.80;3.00;4.80;5.60;5.50;5.40;5.00;5.50;4.50;2.50;1.00;0.00;0.00;0.00;0.00;0.50;2.50;5.50;5.80;4.70;4.50;4.50;4.50;5.40;5.50;5.20;3.00;0.50;0.00;0.00;0.00;1.50;4.50;5.00;4.80;3.50;3.00;3.00;3.50;4.00;4.80;5.80;4.50;2.00;0.00;0.00;0.40;2.50;5.40;5.00;3.60;2.50;2.00;2.00;2.50;3.10;4.40;5.50;5.90;3.20;0.40;0.00;0.70;3.50;5.50;4.60;3.20;2.20;1.80;2.00;2.50;2.50;3.60;5.00;6.00;4.50;1.10;0.00;0.50;3.50;5.50;4.50;3.00;2.00;2.00;4.80;5.00;3.00;3.50;5.00;6.00;5.00;1.50;0.00;0.50;3.00;5.50;4.80;3.50;2.50;2.00;3.80;4.80;3.00;4.00;5.50;6.00;5.00;1.50;0.00;0.40;2.50;5.00;4.90;4.50;3.00;2.50;2.50;2.60;3.50;4.50;6.00;6.40;4.10;0.50;0.00;0.00;1.20;3.60;5.00;5.00;4.60;4.00;3.80;3.80;4.80;5.60;6.50;5.50;2.90;0.00;0.00;0.00;0.10;2.00;4.50;5.40;5.50;5.20;5.10;5.00;5.80;6.10;6.20;4.00;1.00;0.00;0.00;0.00;0.00;0.10;2.00;4.50;6.00;6.50;5.50;6.50;6.20;6.00;4.50;1.80;0.00;0.00;0.00;0.00;0.00;0.00;0.20;1.00;2.50;4.00;4.60;4.50;3.50;2.00;0.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.20;0.50;0.60;0.90;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
3.0;2.6;3.0;1,02;103.5;0.00;0.00;0.00;0.00;0.00;0.50;1.00;1.00;0.70;0.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;1.60;2.50;3.00;3.00;2.40;2.00;0.70;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.50;2.80;3.60;4.50;4.50;4.40;4.40;4.00;2.60;1.50;0.50;0.00;0.00;0.00;0.00;0.50;2.50;4.50;5.10;4.30;4.50;4.50;4.50;5.20;5.00;3.50;1.50;0.10;0.00;0.00;0.00;1.50;4.60;4.50;4.50;4.00;3.60;3.50;4.10;4.60;5.20;4.90;3.00;0.90;0.00;0.00;0.50;2.80;4.40;4.50;3.80;3.00;2.50;2.50;2.80;4.00;5.00;5.40;4.10;1.50;0.00;0.00;0.90;3.50;4.40;4.00;3.00;2.10;1.80;2.00;3.00;3.40;4.80;5.60;5.50;3.00;0.40;0.00;1.00;3.50;4.50;4.00;2.80;1.80;1.90;4.00;4.00;3.40;4.50;6.00;5.80;3.00;0.60;0.00;1.00;3.20;4.50;4.00;3.00;2.00;2.00;3.50;4.00;3.60;5.00;6.00;6.00;3.10;0.50;0.00;0.80;2.60;4.20;3.80;3.50;2.20;2.20;2.00;3.10;4.20;5.50;6.50;5.50;2.20;0.00;0.00;0.00;1.50;3.50;4.40;4.50;4.10;3.50;3.50;4.10;5.00;6.10;6.00;4.20;1.00;0.00;0.00;0.00;0.50;2.00;3.90;4.80;4.60;4.80;4.60;5.20;6.00;5.60;4.60;2.50;0.20;0.00;0.00;0.00;0.00;0.50;2.50;3.00;4.50;5.00;5.20;5.50;5.00;4.50;2.50;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;1.10;2.20;3.00;3.20;3.00;2.50;0.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.10;0.30;0.60;0.50;0.50;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
3.0;2.6;3.5;0,86;130.38;0.00;0.00;0.00;0.00;0.40;1.00;1.80;1.60;1.70;1.00;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.20;2.20;3.50;4.00;3.90;4.00;3.00;2.00;1.20;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.20;4.50;5.40;5.00;5.80;5.00;4.90;4.40;2.80;1.50;0.00;0.00;0.00;0.00;0.50;3.00;4.90;5.60;5.20;5.00;4.80;5.00;5.20;5.50;4.80;3.00;0.90;0.00;0.00;0.00;1.50;4.50;5.20;5.20;4.50;4.00;3.50;4.00;4.60;5.50;6.00;4.60;2.00;0.00;0.00;0.50;2.50;4.20;5.00;4.50;3.50;2.50;2.50;2.80;3.80;5.40;6.20;5.50;3.00;0.50;0.00;0.50;3.20;4.80;5.00;4.10;2.80;2.00;2.10;2.70;3.40;5.00;6.30;6.00;4.10;1.00;0.00;0.60;3.00;4.90;5.00;3.80;2.50;2.00;4.10;4.50;3.50;5.00;5.80;6.30;4.30;1.10;0.00;0.50;3.00;5.00;5.00;4.20;3.00;2.80;3.60;4.40;4.00;5.50;6.50;6.00;4.20;1.00;0.00;0.10;2.20;4.50;4.60;4.60;4.10;3.50;3.40;4.10;5.10;6.20;7.00;6.50;3.20;0.50;0.00;0.00;1.00;3.20;4.60;5.20;5.10;4.80;4.90;5.40;6.00;6.80;6.20;5.00;1.50;0.00;0.00;0.00;0.00;1.50;3.20;4.60;5.50;5.50;6.00;6.00;6.50;6.20;5.50;2.50;0.50;0.00;0.00;0.00;0.00;0.00;1.60;3.00;4.50;5.50;5.60;5.90;5.40;4.60;2.60;0.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.90;1.60;2.50;3.00;2.60;2.00;1.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.20;0.50;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
